flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
-285.2390488331321,-15251.319753474556,6.0,63.934791684150696,-14818.232666015625,53190.3955078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02402405980974436,-0.014214074052870274,-0.0829466462135315,-7.290968482382595,-8.465694228652865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,862.9396942466498,86.90413447320462,150.0676313519478,43.07424896959629,24.54866093970053,45.80633977847174,83085232.74453023,9.566859185695648,10.288106179671537,42.42058403966014,-50118.51488381003,-0.0101727694272995,142.75522508621216,DDoS
-285.1838475063611,-11168.216548284889,6.0,64.34045791625977,-15086.174072265625,53025.3623046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020166147500276566,0.0021312227472662926,-0.0772580623626709,-2.516004822216928,2.007861665915698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,875.6704168640077,87.36790700256824,148.4116887331009,41.90837745455404,26.2725370845422,50.005148991476744,83092676.85025434,9.563829630613327,10.292984465570127,46.146060094963794,-45664.399756250255,-0.011376604437828064,142.7966207265854,DDoS
-110.15061226090613,29917.582519720494,6.0,64.62627097964287,-18654.478759765625,32228.0546875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0022247908636927605,1.169435551017523,-0.0009340286254882812,1.925275348126888,12.264877944253385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,547.404367762059,82.53311004936695,177.05939748287201,37.487419394362306,39.05059886352192,48.49128639185801,82912059.86358477,9.533870428800583,10.398575789352003,45.32990323652047,-48404.06614705597,0.0050704628229141235,141.9795831680298,DDoS
-105.6423284897748,27419.07696441617,6.0,64.23834979534149,-11649.546630859375,50068.2109375,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.299404919147492e-05,-0.041863971017301084,-0.12657941579818727,1.1980509608983994,14.050920861773193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,770.7739857494831,67.56900677382946,69.39281134605407,42.16462763634821,10.168184842842425,59.383333498146385,83068545.95720239,9.476522117853165,10.518187937629598,21.448061979277657,13858.833322849412,0.003099113702774048,141.69080102443695,DDoS
-109.25052319112304,16692.33999588322,6.0,64.32026579976082,-11590.607177734375,48834.32421875,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.005820073559880257,-0.03919221367686987,-0.1345626711845398,0.43544050399214024,11.178458507638425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,800.6537482313812,68.09635738283396,68.25661512613297,43.235368969581195,9.42174447665381,59.23948446242139,83355718.5726529,9.498245596885681,10.57783550645341,19.70616382172478,12263.893083272027,0.00216752290725708,142.08489449024202,DDoS
-282.48310943772674,-11820.03466192838,6.0,64.03461992740631,-14787.488037109375,53005.216796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021896977536380292,-0.010452347062528134,-0.07899991273880005,-6.1808256739750504,-7.335094513837248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,864.2243151202798,86.69421012550593,148.53961478471757,42.07743781817456,24.914088748232185,46.98683234164491,83060042.69012694,9.565619200468063,10.339630201191794,43.22893713369678,-50422.251258831886,-0.00990024209022522,142.72953975200653,DDoS
-277.0044123777096,-11855.428077651188,6.0,63.80914002656937,-14757.580810546875,53428.470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021437029540538787,-0.01695450656116009,-0.08222460746765137,-5.2131183790043,-6.259960304014385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,860.7830882951617,87.18451219946147,152.10482908487322,42.437400969655975,26.102063562636584,47.257167174015194,83185223.57135047,9.56966745853424,10.327955575166845,45.16289635938,-49929.2418590335,-0.010690495371818542,142.86587965488434,DDoS
-292.8842802540903,-15767.028962187096,6.0,63.718780875205994,-14755.834228515625,54117.6904296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03004311118274927,-0.003171397000551224,-0.07988396883010865,-9.524304321967065,-7.4093831540085375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,879.6540391691029,89.40604490488768,154.87382690906526,48.188614060026076,24.88094607359019,47.316443112213165,83095214.84066229,9.566543757915497,10.199865291403112,43.244829010201066,-43315.80384485888,-0.01063796877861023,142.71693665981294,DDoS
-157.52640312679569,48335.83880634215,6.0,64.64563474059105,-20916.654541015625,30672.4755859375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.011133235041052103,1.3564713761210443,0.011851644515991211,-2.730190518312156,11.7803834262304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,943.7148381449282,91.49127752035857,236.87872304916382,69.29687587622966,54.364905770360984,69.46401264239103,83163275.94957465,9.543298661708832,11.19876718561794,69.35428167238972,-29459.017217676104,0.013108424842357635,142.05756843090057,DDoS
-120.10945924977275,453.93922790139914,1.0,64.72927585244179,-5676.126708984375,18734.52587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010544098727405072,0.023627696558833122,-0.1272979974746704,-12.428658888675272,-20.690225756261498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,634.7832415089011,21.047168686985966,29.206764078140264,-18.14490108527243,-11.772098551820486,10.508131279610094,83401267.506805,9.510138511657715,8.598486293965943,-13.026315257642077,-130610.6420019584,-0.002377063035964966,141.89287157058718,DDoS
