flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
-852177.0825085515,392970330.6573143,10.55,-22444.931831359863,346682752.0,-532521312.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,115.01915435791017,-377.30923156738277,1377.0016288757324,144197.6681629181,-215854.6525888443,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-799480.0653623581,106225.0705596924,359579.97355651855,-141851.5151244996,-32416.636880095943,-312512.3035675049,-10091603128.508839,-326.2429542541504,-643.3859274862605,323850.21942991565,1825638638.4083455,-3.394885540008545,21178.81888427734,Attack
-1677067.0103931928,551431592.3757668,10.55,-34851.188049316406,616288832.0,-959615616.0,0.1731330518164443,0.0,0.0,0.0,1.0,1.0,1.0,1.0,161.55869216918947,-352.6295288085937,785.5493259429932,80032.87558937073,-252619.3205356598,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-2011738.150934601,218056.44471130372,592990.8334960938,-258120.8398723239,-21024.6966631353,-399562.80121154786,-13161668269.142902,-293.8782138824463,-1200.1910801087213,696981.538813701,3170039298.3453245,16.387990951538086,31723.27251586914,Attack
-2568428.7343982626,446464891.2192764,10.55,-45391.91825866699,647061056.0,-1113538432.0,0.1731330518164443,1.0,0.0,0.0,1.0,1.0,0.0,1.0,196.9386734008789,-451.55694961547846,898.6234283447266,87563.61575641631,-376018.9292125702,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-2871514.2036117557,216504.72673950196,472482.1248474121,-341110.4133552915,-118975.18574051774,-425411.08635559084,-19572739221.195194,-668.444309234619,-1930.04928282125,755114.674436039,2888681279.1145844,44.02536392211914,28105.673498535154,Attack
-468606.045244822,479495927.9788246,40.26,-32553.31844329834,394051360.0,-548134080.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,96.03145980834962,-313.0269233703613,2779.542980194092,-99735.98281822204,-151250.27329444885,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-2855996.323216248,94682.96343231203,490764.32402038574,-181715.78464139605,9220.714574774565,-356157.5810943604,-14264847258.563421,-1087.6704559326172,-1947.6607431488155,415741.89726574847,1796715967.3706238,-24.885208129882812,29630.2067199707,Attack
-416723.9074997795,59563257.719884396,1.56,2778.1803703308105,-119235296.0,145541168.0,0.006792963330455,1.0,1.0,0.0,0.0,0.0,0.0,0.0,84.87563247680664,175.40029411315916,68.0922019481659,-248706.29727478026,414834.89158821106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-2783379.9697166444,-73987.17730407715,268067.28089904785,17315.16968971018,29186.453058621908,27991.437798500065,10309149916.252846,-341.43294525146484,-1396.5493469063827,-179468.6201284143,-1675890166.1730924,-2.1458005905151367,17397.989727783202,Attack
-3796832.781118499,253380918.75146103,44.56944444444444,-25882.33268737793,1121650176.0,-1776725760.0,0.1731330518164443,0.0,0.0,0.0,1.0,1.0,1.0,1.0,263.1281845092774,-512.7865608215332,1188.9503288269043,670488.6064804076,-861962.8653182983,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,56218.92349023819,395027.42990112305,601039.3450317383,-314477.54768782115,-98519.51919855014,-600887.2338470459,-19705248700.975185,696.7589645385742,-325.5529710861267,1389746.123862797,5163318826.251451,149.9886016845703,37320.49323730468,Attack
-636097.8047903028,475214011.0907936,1.5333333333333334,-12616.204376220703,415257344.0,-541809216.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,87.79748840332032,-136.25616722106932,2716.9738960266113,102194.4871860504,-264770.7777070999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1907936.7524864199,156222.66821899416,524723.0461730957,-51862.67302550513,-19005.064549741335,-320284.2608322144,-4351731924.477795,-421.6282920837402,-1757.162837679017,507461.4171322559,1816991481.4047983,-3.8473052978515625,23135.985943603515,Attack
-1062906.9728790848,580804453.0968857,1.5333333333333334,-41548.05473327637,570145664.0,-922938240.0,0.1731330518164443,1.0,0.0,0.0,1.0,1.0,1.0,1.0,123.12747192382814,-446.0636840820312,2515.862340927124,119295.55873737334,-366499.6017379761,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1896757.5428157807,249945.87622070315,547207.3709716797,-281916.9002523271,-38944.52032064091,-429940.51796569827,-24193495253.97995,-970.5642318725585,-1537.5885717690828,721505.5895914916,3614004078.178117,-0.6404316425323486,26620.280718994138,Attack
-745864.103429807,202319805.1747036,35.04,-5524.424457550049,462698368.0,-459342560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.24313201904297,-69.12089595794677,767.0723962783813,12650.720212435723,-179540.87114715576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-768123.4395324707,72238.05670318604,660056.4842224121,-132923.36242759644,83324.63250892833,-199914.45552520754,1816785959.654788,329.3149642944336,1298.0290868684392,398820.0096592233,1700574129.7473114,13.79869270324707,27721.27941894531,Attack
-3277645.833883278,-41590605.58489275,1.5333333333333334,8550.7887840271,634345792.0,-944490048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.85795898437502,-112.36502285003661,276.82002663612366,483632.5105926514,-453845.1705188751,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1870.4395857334137,207016.95427551272,674851.0009613037,-89959.22535888581,-2730.401011724849,-414293.58783874515,3806264302.5050178,1295.2207565307617,-697.2131706371536,667168.6711404197,2835898946.3101315,111.06477355957031,24963.70333251953,Attack
